code,tickers,name,industry
1062,1062.HK,CHINA DEVELOPMENT BK INTL INVT LTD,Finance
0871,0871.HK,CHINA DREDGING ENVIR PROTECTION,Industrial Services
8172,8172.HK,LAJIN ENTERTAINMENT NETWORK GP LTD,Technology Services
8115,8115.HK,SHANGHAI QINGPU FIRE-FIGHTING EQUIP,Electronic Technology
3601,3601.HK,360 LUDASHI HOLDINGS LTD,Commercial Services
0351,0351.HK,ASIA ENERGY LOGISTICS GROUP LIMITED,Transportation
0475,0475.HK,CENTRAL DEV HLDGS LTD,Distribution Services
2177,2177.HK,UNQ HOLDINGS LTD,Retail Trade
0969,0969.HK,HUA LIEN INTERNATIONAL,Process Industries
1712,1712.HK,DRAGON MINING LIMITED,Non-Energy Minerals
0989,0989.HK,HUA YIN INTERNATIONAL HOLDINGS LTD,Communications
1582,1582.HK,CR CONSTRUCTION GROUP HOLDINGS LTD,Consumer Durables
8601,8601.HK,BOLTEK HLDGS LTD,Industrial Services
0954,0954.HK,CHANGMAO BIOCHEMICAL ENGINEERING,Process Industries
2455,2455.HK,RUNHUA LIVING SERVICE GROUP HLDGS L,Finance
6696,6696.HK,MANY IDEA CLOUD HOLDINGS LTD,Commercial Services
2132,2132.HK,LANDRICH HOLDING LIMITED,Industrial Services
1903,1903.HK,JBB BUILDERS INTERNATIONAL LTD,Industrial Services
8213,8213.HK,STARGLORY HOLDINGS CO LTD,Technology Services
0897,0897.HK,WAI YUEN TONG MEDICINE HOLDINGS LTD,Health Technology
8502,8502.HK,OCEAN LINE PORT DEVELOPMENT LTD,Transportation
0368,0368.HK,SUPERLAND GROUP HLDGS LTD,Industrial Services
2326,2326.HK,NEW PROVENANCE EVERLASTING HLDGS LT,Distribution Services
1739,1739.HK,QEEKA HOME (CAYMAN) INC,Technology Services
1245,1245.HK,NIRAKU GC HOLDINGS INC,Consumer Services
2280,2280.HK,HC GROUP INC,Retail Trade
1215,1215.HK,KAI YUAN HOLDINGS LTD.,Consumer Services
1955,1955.HK,HONG KONG JOHNSON HOLDINGS CO LTD,Commercial Services
2989,2989.HK,RELIANCE GLOBAL HLDGS LTD,Non-Energy Minerals
0723,0723.HK,RELIANCE GLOBAL HLDGS LTD,Non-Energy Minerals
1298,1298.HK,YUNNAN ENERGY INTL CO LTD,Distribution Services
1572,1572.HK,CHINA ART FINANCIAL HLDGS LTD,Retail Trade
8329,8329.HK,SHENZHEN NEPTUNUS INTERLONG BIO-TEC,Health Technology
1947,1947.HK,MEIHAO MEDICAL GROUP CO LTD,Health Services
1063,1063.HK,SUNCORP TECHNOLOGIES,Retail Trade
8081,8081.HK,HANG TAI YUE GP HLDGS LTD,Technology Services
1146,1146.HK,HUICHENG INTERNATIONAL HOLDINGS LTD,Consumer Non-Durables
8220,8220.HK,BINGO GROUP HLDGS LTD,Consumer Services
1281,1281.HK,XINDA INVESTMENT HOLDINGS LTD,Utilities
6890,6890.HK,KANGLI INTL HLDGS LTD,Non-Energy Minerals
8613,8613.HK,ORIENTAL PMT GROUP HLDG LTD,Commercial Services
6877,6877.HK,CLSA PREM LTD,Finance
2663,2663.HK,KPA-BM HOLDINGS LTD,Industrial Services
6838,6838.HK,WINOX HOLDINGS LIMITED,Consumer Durables
1284,1284.HK,NEW MEDIA LAB LTD,Finance
8229,8229.HK,FUTURE DATA GROUP LTD,Technology Services
2258,2258.HK,WATTS INTERNATIONAL MARITIME CO LTD,Industrial Services
0385,0385.HK,CHINNEY ALLIANCE GROUP,Industrial Services
1447,1447.HK,SFK CONSTRUCTION HOLDINGS LIMITED,Industrial Services
0833,0833.HK,ALLTRONICS HOLDINGS LIMITED,Electronic Technology
8179,8179.HK,PALINDA GROUP HLDGS LTD,Consumer Non-Durables
0738,0738.HK,LE SAUNDA HOLDINGS,Consumer Non-Durables
1165,1165.HK,SHUNFENG INTL CLEAN ENERGY LTD,Utilities
2545,2545.HK,ZHONGGAN COMMUNICATION (GROUP) HOLD,Industrial Services
1490,1490.HK,CHESHI TECHNOLOGY INC,Technology Services
0204,0204.HK,CAPITAL REALM FINL HLDGS GP LTD,Finance
2336,2336.HK,SHUOAO INTERNATIONAL HOLDINGS LTD,Distribution Services
1865,1865.HK,TRENDZON HOLDINGS GROUP LTD,Industrial Services
1473,1473.HK,PANGAEA CONNECTIVITY TECHNOLOGY LTD,Distribution Services
8402,8402.HK,PLATEAU TREASURES LTD,Producer Manufacturing
6663,6663.HK,IWS GROUP HOLDINGS LTD,Commercial Services
1869,1869.HK,KAFELAKU COFFEE HOLDING LTD,Consumer Services
8132,8132.HK,CENTURY ENERGY INTERNATIONAL HLDGS,Producer Manufacturing
1762,1762.HK,WANKA ONLINE INC,Technology Services
1097,1097.HK,I-CABLE COMMUNICATIONS,Consumer Services
0361,0361.HK,SINO GOLF HLDGS,Consumer Durables
0261,0261.HK,GBA HOLDINGS LTD,Electronic Technology
1105,1105.HK,SING TAO NEWS CORPORATION LIMITED,Consumer Services
0822,0822.HK,KA SHUI INTERNATIONAL HOLDINGS LTD,Producer Manufacturing
0271,0271.HK,ASIASEC PROPERTIES LTD,Finance
3322,3322.HK,WIN HANVERKY HOLDINGS LIMITED,Consumer Non-Durables
1406,1406.HK,CLARITY MEDICAL GROUP HOLDING LTD,Health Services
8295,8295.HK,KINGWISOFT TECH GROUP CO LTD,Finance
0926,0926.HK,BESUNYEN HLDGS CO LTD,Consumer Non-Durables
0111,0111.HK,CINDA INTERNATIONAL HOLDINGS LTD.,Finance
1959,1959.HK,CENTENARY UNITED HOLDINGS LTD,Retail Trade
1455,1455.HK,FOURACE INDUSTRIES GROUP HLDGS LTD,Consumer Durables
0417,0417.HK,TSE SUI LUEN JEWELLERY(INTL),Consumer Durables
0294,0294.HK,YANGTZEKIANG GARMENT LIMITED,Consumer Non-Durables
8481,8481.HK,SHENGLONG SPLENDECOR INTL LTD,Distribution Services
0519,0519.HK,APPLIED DEVELOPMENT HOLDINGS LIMITE,Finance
8268,8268.HK,SMART CITY DEVELOPMENT HOLDINGS LTD,Industrial Services
1540,1540.HK,LEFT FIELD PRINTING GROUP LTD,Commercial Services
0075,0075.HK,YT REALTY GROUP,Finance
0707,0707.HK,ASIA TELEVISION HLDGS LTD,Process Industries
2892,2892.HK,MILLION CITIES HLDGS LTD,Finance
0234,0234.HK,NEW CENTURY GROUP HONG KONG,Finance
1399,1399.HK,VESON HOLDINGS LTD,Producer Manufacturing
1953,1953.HK,RIMBACO GROUP GLOBAL LTD,Industrial Services
8350,8350.HK,WELL LINK SECURITIES HOLDINGS LTD,Finance
1396,1396.HK,GUANGDONG - HONG KONG GTR BAY AREA,Finance
6999,6999.HK,LEADING HLDGS GROUP LTD,Finance
6860,6860.HK,FINGERTANGO INC,Technology Services
0910,0910.HK,CHINA SANDI HOLDINGS LIMITED,Finance
8047,8047.HK,CHINA OCEAN GROUP DVLPMNT LTD,Transportation
0092,0092.HK,CHAMPION TECHNOLOGY HOLDINGS LTD BM,Technology Services
1747,1747.HK,HOME CONTROL INTERNATIONAL LTD,Electronic Technology
1938,1938.HK,CHU KONG PETROLEUM&NATURAL GAS STE,Non-Energy Minerals
0681,0681.HK,CHINESE PEOPLE HOLDINGS COMPANY LTD,Utilities
8128,8128.HK,CHYY DEVELOPMENT GROUP LTD,Producer Manufacturing
1746,1746.HK,MAN SHUN GROUP (HOLDINGS) LTD,Industrial Services
1643,1643.HK,MODERN CHINESE MEDICINE GRP CO LTD,Health Technology
6888,6888.HK,FREETECH RD RECYCLING TECH HLDG LTD,Non-Energy Minerals
8041,8041.HK,LUXEY INTL HLDGS L,Retail Trade
0983,0983.HK,SOCAM DEVELOPMENT LTD,Industrial Services
2381,2381.HK,SMC ELECTRIC LTD,Producer Manufacturing
0620,0620.HK,DTXS SILK ROAD INVESTMENT HOLDINGS,Industrial Services
8186,8186.HK,ALMANA LTD,Non-Energy Minerals
2112,2112.HK,GRACE LIFE-TECH HOLDINGS LTD,Distribution Services
1305,1305.HK,WAI CHI HOLDINGS COMPANY LIMITED,Electronic Technology
2349,2349.HK,CHINA CITY INFRASTRUCTURE GP LTD,Consumer Non-Durables
1129,1129.HK,CHINA WATER INDUSTRY GROUP LTD.,Utilities
1159,1159.HK,SMART DIGITAL TECHNOLOGY GP LTD,Consumer Services
1767,1767.HK,TS WONDERS HOLDING LTD,Consumer Non-Durables
1240,1240.HK,CNQC INTERNATIONAL HOLDINGS LIMITED,Industrial Services
1323,1323.HK,HUASHENG INTERNATIONAL HOLDINGS LTD,Consumer Non-Durables
1145,1145.HK,COURAGE INVESTMENT GROUP LTD,Transportation
2996,2996.HK,GRAND OCEAN ADVANCED RES GP CO LTD,Energy Minerals
1150,1150.HK,MILAN STATION HOLDINGS LIMITED,Retail Trade
8203,8203.HK,KAISUN HOLDINGS LTD,Energy Minerals
2127,2127.HK,HUISEN SHARES GROUP LTD,Consumer Durables
1410,1410.HK,EDVANCE INTERNATIONAL HOLDINGS LTD,Technology Services
1001,1001.HK,HONG KONG SHANGHAI ALLIANCE HOLDING,Non-Energy Minerals
1975,1975.HK,SUN HING PRINTING HLDGS LTD,Commercial Services
1575,1575.HK,REGAL PARTNERS HOLDINGS LTD,Consumer Durables
1752,1752.HK,TOP EDUCATION GROUP LTD,Consumer Services
6958,6958.HK,ZHENRO SVCS GRP LTD,Finance
2376,2376.HK,LUSHANG LIFE SERVICES CO LTD,Finance
1037,1037.HK,MAXNERVA TECH SERVICE LTD,Electronic Technology
0499,0499.HK,QINGDAO HOLDINGS INTERNATIONAL LTD,Producer Manufacturing
0436,0436.HK,NEW UNIVERSE ENVIROMENTAL GP LTD,Industrial Services
1395,1395.HK,ELL ENVIRONMENTAL HOLDINGS LIMITED,Industrial Services
2116,2116.HK,JIANGSU INNOVATIVE ECOLOGICAL NEW M,Energy Minerals
6182,6182.HK,TWINTEK INVESTMENT HLDGS LTD,Industrial Services
8500,8500.HK,ICON CULTURE GLOBAL COMPANY LTD,Miscellaneous
1832,1832.HK,S.A.I LEISURE GROUP CO LTD,Consumer Services
1413,1413.HK,KWONG LEUN ENGINEERING HLDGS LTD,Industrial Services
1547,1547.HK,IBI GROUP HOLDINGS LTD,Commercial Services
2263,2263.HK,FU SHEK FIN HLDGS LTD,Finance
2440,2440.HK,HOWKINGTECH INTERNATIONAL HLDG LTD,Distribution Services
1443,1443.HK,FULUM GROUP HOLDINGS LIMITED,Consumer Services
8326,8326.HK,TONKING NEW ENERGY GROUP HLDGS LTD,Industrial Services
1459,1459.HK,JUJIANG CONSTRUCTION GROUP CO LTD,Consumer Durables
1039,1039.HK,CHANGYOU ALLIANCE GROUP LTD,Technology Services
1532,1532.HK,CHINA PARTYTIME CULTURE HOLDINGS LT,Consumer Non-Durables
2789,2789.HK,YUANDA CHINA HOLDINGS LTD,Industrial Services
1449,1449.HK,LEADER EDUCATION LTD,Commercial Services
2372,2372.HK,WEILI HOLDINGS LTD,Process Industries
1379,1379.HK,WENLING ZHEJIANG M&CT TRADING CNTR,Finance
6911,6911.HK,PU'ER LANCANG ANCIENT TEA CO LTD,Consumer Non-Durables
1823,1823.HK,HUAYU EXPRESSWAY GROUP LIMITED,Distribution Services
8023,8023.HK,KWONG MAN KEE GROUP LTD,Industrial Services
1312,1312.HK,KONTAFARMA CHINA HOLDINGS LTD,Non-Energy Minerals
2031,2031.HK,AUSUPREME INTERNATIONAL HLDGS LTD,Retail Trade
3683,3683.HK,GREAT HARVEST MAETA HOLDINGS LTD,Transportation
0356,0356.HK,DT CAPITAL LIMITED,Finance
2393,2393.HK,YESTAR HEALTHCARE HOLDINGS CO LTD,Distribution Services
2863,2863.HK,GOLDEN FAITH GP HLDGS LTD,Industrial Services
3366,3366.HK,OVERSEAS CHINESE TOWN(ASIA)HLDGS,Finance
2108,2108.HK,K2 F&B HOLDINGS LTD,Consumer Services
2885,2885.HK,PEIPORT HOLDINGS LTD,Electronic Technology
1451,1451.HK,MS GROUP HLDGS LTD,Producer Manufacturing
1559,1559.HK,KWAN ON HOLDINGS LIMITED,Industrial Services
1010,1010.HK,SKY BLUE 11 COMPANY LTD,Distribution Services
8646,8646.HK,CHINA HONGGUANG HLDGS LTD,Consumer Durables
3699,3699.HK,EVERBRIGHT GRAND CHINA ASSETS LTD,Finance
0375,0375.HK,YGM TRADING,Consumer Non-Durables
1427,1427.HK,CHINA TIANBAO GP DEV COT LTD,Finance
8657,8657.HK,TRUE PARTNER CAPITAL HLDG LTD,Finance
8519,8519.HK,XINXIANG ERA GROUP COMPANY LTD,Consumer Services
0118,0118.HK,COSMOS MACHINERY ENTERPRISES,Producer Manufacturing
1897,1897.HK,MILLION HOPE INDUSTRIES HLDGS LTD,Industrial Services
1376,1376.HK,RAFFLES INTERIOR LTD,Commercial Services
6162,6162.HK,CHINA TIANRUI AUTOMOTIVE INTERIORS,Producer Manufacturing
0117,0117.HK,TIANLI HOLDINGS GROUP LTD,Electronic Technology
1771,1771.HK,SUNFONDA GROUP HOLDINGS LIMITED,Retail Trade
8353,8353.HK,ANACLE SYSTEMS LTD,Technology Services
1338,1338.HK,BAWANG INTERNATIONAL (GROUP) HLDGS,Consumer Non-Durables
0702,0702.HK,SINO OIL AND GAS HOLDINGS LTD,Industrial Services
1682,1682.HK,HANG PIN LIVING TECHNOLOGY CO LTD,Process Industries
1549,1549.HK,EVER HARVEST GROUP HOLDINGS LTD,Transportation
8029,8029.HK,IMPERIUM FINANCIAL GROUP LTD,Commercial Services
0953,0953.HK,SHAW BROTHERS HOLDINGS LTD,Consumer Services
8040,8040.HK,COOLPOINT INNONISM HOLDING LIMITED,Consumer Durables
1058,1058.HK,NAMYUE HOLDINGS LTD,Process Industries
2297,2297.HK,RAINMED MEDICAL LTD,Electronic Technology
8446,8446.HK,BRIGHTSTAR TECHNOLOGY GP CO LTD,Producer Manufacturing
1388,1388.HK,EMBRY HOLDINGS LTD,Consumer Non-Durables
1803,1803.HK,BEIJING SPORTS AND ENT INDY GP LTD,Transportation
0894,0894.HK,MAN YUE TECHNOLOGY HOLDINGS LIMITED,Electronic Technology
8188,8188.HK,GME GROUP HLDGS LTD,Industrial Services
0712,0712.HK,COMTEC SOLAR SYSTEMS GROUP LIMITED,Electronic Technology
1002,1002.HK,V.S. INTERNATIONAL GROUP,Producer Manufacturing
0859,0859.HK,ZHONGCHANG INTL HLDGS GP LTD,Finance
0572,0572.HK,FUTURE WORLD HOLDINGS LTD,Producer Manufacturing
1407,1407.HK,JY GAS LIMITED,Utilities
0491,0491.HK,EMPEROR CULTURE GROUP LTD,Miscellaneous
1101,1101.HK,CHINA HUARONG ENERGY COMPANY LTD,Energy Minerals
0814,0814.HK,BEIJING JINGKELONG COMPANY LIMITED,Retail Trade
0893,0893.HK,CHINA VANADIUM TITANO-MAGNETITE MIG,Distribution Services
1217,1217.HK,CHINA INNOVATION INVESTMENT LIMITED,Finance
8225,8225.HK,CHINA HEALTH GROUP INC,Health Technology
1289,1289.HK,WUXI SUNLIT SCI & TECH COMPANY LTD,Producer Manufacturing
1930,1930.HK,SHINELONG AUTO LIGHTWEIGHT APP LTD,Producer Manufacturing
8308,8308.HK,GUDOU HOLDINGS LTD,Consumer Services
0188,0188.HK,SUNWAH KINGSWAY CAPITAL HLDGS LTD,Finance
0387,0387.HK,LEEPORT HOLDINGS,Distribution Services
1253,1253.HK,CHINA GREENLAND BROAD GREENSTATE GP,Commercial Services
3816,3816.HK,KFM KINGDOM HOLDINGS LIMITED,Producer Manufacturing
0211,0211.HK,STYLAND HLDGS,Finance
8082,8082.HK,SUNNY SIDE UP CULTURE HLDS LTD,Consumer Services
1372,1372.HK,CHINA CARBON NEUTRAL DEV GRP LTD,Industrial Services
0442,0442.HK,DOMAINE POWER HOLDINGS LTD,Consumer Durables
1987,1987.HK,BENG SOON MACHINERY HOLDINGS LTD,Industrial Services
0765,0765.HK,PERFECTECH INTERNATIONAL HOLDING,Consumer Durables
1580,1580.HK,DA SEN HOLDINGS GROUP LTD,Non-Energy Minerals
8270,8270.HK,CHINA CBM GROUP COMPANY LIMITED,Energy Minerals
9916,9916.HK,XINGYE WULIAN SERVICE GROUP CO LTD,Finance
1912,1912.HK,CONTEL TECHNOLOGY CO LTD,Retail Trade
2212,2212.HK,FUTURE BRIGHT MINING HOLDINGS LTD,Non-Energy Minerals
0223,0223.HK,ELIFE HOLDINGS LTD,Finance
0943,0943.HK,ZHONGZHENG INTERNATIONAL COMPANY LT,Distribution Services
0174,0174.HK,GEMINI INVESTMENTS (HOLDINGS) LIMIT,Finance
2882,2882.HK,3DG HOLDINGS (INTERNATIONAL) LTD,Retail Trade
2683,2683.HK,WAH SUN HANDBAGS INTL HLDGS LTD,Consumer Non-Durables
8490,8490.HK,NICHE-TECH SEMICONDUCTOR MATERIALS,Producer Manufacturing
9968,9968.HK,HUIJING HOLDINGS COMPANY LTD,Finance
0632,0632.HK,CHK OIL LTD,Energy Minerals
2221,2221.HK,NEW CONCEPTS HOLDINGS LIMITED,Industrial Services
0138,0138.HK,CCT FORTIS HOLDINGS LIMITED,Distribution Services
0767,0767.HK,ZHONG JI LONGEVITY SCIENCE GP LTD,Finance
2086,2086.HK,LEADWAY TECHNOLOGY INV GROUP LTD,Electronic Technology
0205,0205.HK,SEEC MEDIA GP (BERMUDA),Commercial Services
1617,1617.HK,NANFANG COMMUNICATION HOLDINGS LTD,Producer Manufacturing
1232,1232.HK,GOLDEN WHEEL TIANDI HLDGS CO LTD,Finance
2682,2682.HK,YUN LEE MARINE GROUP HOLDINGS LTD,Transportation
1351,1351.HK,BRIGHT FUTURE TECHNOLOGY HLDGS LTD,Commercial Services
2371,2371.HK,CHUANGLIAN HOLDINGS LIMITED,Communications
3638,3638.HK,HUABANG TECHNOLOGY HOLDINGS LTD,Distribution Services
0459,0459.HK,LEGEND UPSTAR HOLDINGS LIMITED,Commercial Services
1705,1705.HK,B & S INTL HLDGS LTD,Distribution Services
1598,1598.HK,CHINA 21ST CENTURY EDUC GP LTD,Commercial Services
0104,0104.HK,ASIA COMMERCIAL HOLDINGS LTD,Retail Trade
0510,0510.HK,CASH FINANCIAL SERVICES GROUP,Finance
3302,3302.HK,KINERGY CORPORATION LTD,Producer Manufacturing
2901,2901.HK,CROCODILE GARMENTS,Consumer Non-Durables
0122,0122.HK,CROCODILE GARMENTS,Consumer Non-Durables
8073,8073.HK,CHINA SHUIFA SINGYES NEW MATERIALS,Process Industries
0076,0076.HK,ELATE HOLDINGS LTD,Electronic Technology
3628,3628.HK,RENHENG ENTERPRISE HOLDINGS LIMITED,Producer Manufacturing
1172,1172.HK,MAGNUS CONCORDIA GROUP LTD,Commercial Services
2102,2102.HK,TAK LEE MACH HLDGS LTD,Distribution Services
2078,2078.HK,PANASIALUM HOLDINGS COMPANY LTD,Non-Energy Minerals
1218,1218.HK,EASYKNIT INTERNATIONAL HLDGS,Distribution Services
1147,1147.HK,EDENSOFT HLDGS LTD,Technology Services
6083,6083.HK,WORLD-LINK LOGISTICS (ASIA) HLDG,Transportation
1710,1710.HK,TRIO INDUSTRIAL ELECTRONICS GP LTD,Electronic Technology
2146,2146.HK,ROISERV LIFESTYLE SERVICES CO LTD,Finance
2728,2728.HK,JINTAI ENERGY HOLDINGS LTD,Distribution Services
1738,1738.HK,FEISHANG ANTHRACITE RESOURCES LTD,Energy Minerals
1650,1650.HK,HYGIEIA GROUP LTD,Commercial Services
8283,8283.HK,ZHONGSHI MINAN HOLDINGS LTD,Consumer Services
1960,1960.HK,TBK & SONS HOLDINGS LTD,Industrial Services
8413,8413.HK,ASIA GROCERY DISTRIBUTION LTD,Distribution Services
8062,8062.HK,EFT SOLUTIONS HOLDINGS LTD,Distribution Services
2339,2339.HK,BEIJINGWEST INDUSTRIES INTL LIMITED,Producer Manufacturing
2012,2012.HK,SUNSHINE OILSANDS LTD,Energy Minerals
8181,8181.HK,SHI SHI SERVICES LTD,Finance
1545,1545.HK,DESIGN CAPITAL LTD,Retail Trade
1758,1758.HK,BOJUN EDUCATION CO LTD,Consumer Services
8637,8637.HK,METASURFACE TECHNOLOGIES HOLDINGS L,Consumer Services
8017,8017.HK,TRADEGO FINTECH LTD,Technology Services
1273,1273.HK,HONG KONG FINANCE GROUP LIMITED,Finance
2129,2129.HK,LEGION CONSORTIUM LTD,Transportation
0077,0077.HK,AMS PUBLIC TRANSPORT HLDGS LTD,Transportation
1220,1220.HK,ZHIDAO INTERNATIONAL HOLDINGS LTD,Non-Energy Minerals
1991,1991.HK,TA YANG GROUP,Producer Manufacturing
1486,1486.HK,C CHENG HOLDINGS LIMITED,Industrial Services
1822,1822.HK,CHINA WOOD INTL HLDGS CO LTD,Finance
8527,8527.HK,JLOGO HLDGS LTD,Consumer Services
0106,0106.HK,LANDSEA GREEN MANAGEMENT LTD,Finance
1123,1123.HK,CHINA HONGKONG PHOTO PRODUCTS,Distribution Services
0876,0876.HK,KAISA HEALTH GROUP HOLDINGS LTD,Health Technology
2988,2988.HK,BONJOUR HOLDINGS LIMITED,Distribution Services
1080,1080.HK,SHENGLI OIL & GAS PIPE HLDGS LTD,Non-Energy Minerals
1460,1460.HK,ICO GROUP LTD,Technology Services
0059,0059.HK,SKYFAME REALITY (HLDGS) LTD,Finance
8487,8487.HK,ISP GLOBAL LTD,Communications
0276,0276.HK,MONGOLIA ENERGY CORP LTD,Energy Minerals
1615,1615.HK,AB BUILDERS GROUP LTD,Industrial Services
1862,1862.HK,JINGRUI HOLDINGS LIMITED,Finance
2307,2307.HK,KAM HING INTERNATIONAL HLG LTD,Process Industries
0254,0254.HK,NATIONAL UNITED RESOURCES HLDGS LTD,Finance
1420,1420.HK,CHUAN HOLDINGS LTD,Industrial Services
8198,8198.HK,CRYPTO FLOW TECHNOLOGY LTD,Technology Services
0567,0567.HK,DAISHO MICROLINE HOLDINGS LIMITED,Electronic Technology
1917,1917.HK,DOUMOB,Technology Services
0591,0591.HK,CHINA HIGH PRECISION AUTOMATION GRP,Electronic Technology
0844,0844.HK,GREATIME INTERNATIONAL HOLDINGS LTD,Consumer Non-Durables
2330,2330.HK,CHINA UPTOWN GROUP CO LTD,Finance
0498,0498.HK,BLUE RIVER HOLDINGS LTD,Industrial Services
1701,1701.HK,TU YI HOLDING CO LTD,Distribution Services
8509,8509.HK,WINES LINK INTL HLDGS LTD,Distribution Services
1723,1723.HK,HK ASIA HLDGS LTD,Distribution Services
1229,1229.HK,NAN NAN RESOURCES ENTERPRISE LTD,Energy Minerals
0464,0464.HK,CHINA IN-TECH LTD,Consumer Durables
0482,0482.HK,SANDMARTIN INTERNATIONAL HLDGS,Electronic Technology
0125,0125.HK,SUN HING VISION GROUP HLDGS,Health Technology
2178,2178.HK,PETRO-KING OILFIELD SERVICES LTD,Industrial Services
1134,1134.HK,KELFRED HOLDINGS LTD,Health Technology
0845,0845.HK,GLORIOUS PROPERTY HOLDINGS LIMITED,Consumer Durables
0430,0430.HK,ORIENTAL EXPLORER HLDGS,Finance
1871,1871.HK,CHINA ORIENTED INTL HLDGS LTD,Commercial Services
1843,1843.HK,SNACK EMPIRE HOLDINGS LTD,Retail Trade
1269,1269.HK,CHINA FIRST CAPITAL GROUP LTD,Producer Manufacturing
1132,1132.HK,ORANGE SKY GOLDEN HARVEST ENTERTAIN,Consumer Services
8406,8406.HK,CHINA ORAL INDUSTRY GRP HLDGS LTD,Consumer Durables
1685,1685.HK,BOER POWER HOLDINGS LIMITED,Electronic Technology
8450,8450.HK,EDICO HOLDINGS LTD,Commercial Services
1047,1047.HK,NGAI HING HONG,Distribution Services
8271,8271.HK,GLOBAL DIGITAL CREATIONS HLDGS,Finance
8267,8267.HK,LINEKONG INTERACTIVE GROUP CO LTD,Technology Services
1389,1389.HK,MAJOR HOLDINGS LIMITED,Distribution Services
0070,0070.HK,RICH GOLDMAN HOLDINGS LTD,Finance
0637,0637.HK,LEE KEE HOLDINGS LIMITED,Distribution Services
1130,1130.HK,CHINA ENVIRONMENTAL RESOURCES GROUP,Distribution Services
0858,0858.HK,EXTRAWELL PHARMACEUTICAL HLDGS,Health Technology
6918,6918.HK,KIDZTECH HOLDINGS LTD,Consumer Durables
1732,1732.HK,XIANGXING INTERNATIONAL HOLDING LTD,Transportation
0913,0913.HK,HARBOUR DIGITAL ASSET CAPITAL LTD,Finance
1759,1759.HK,SINO GAS HLDGS GP LTD,Utilities
1613,1613.HK,SYNERTONE COMMUNICATION CORPORATION,Commercial Services
0899,0899.HK,ZHONG JIA GUO XIN HOLDINGS CO LTD,Non-Energy Minerals
1592,1592.HK,ANCHORSTONE HLDGS LTD,Industrial Services
1102,1102.HK,ENVIRO ENERGY INTL HLDGS LTD,Energy Minerals
0947,0947.HK,MOBI DEVELOPMENT CO LTD,Electronic Technology
1751,1751.HK,KINGLAND GP HLDGS LTD,Industrial Services
8247,8247.HK,BIOSINO BIO-TECHNOLOGY AND SCIENCE,Health Technology
8606,8606.HK,KINETIX SYSTEMS HLDGS LTD,Technology Services
0372,0372.HK,PT INTERNATIONAL DEV CO LTD,Finance
0380,0380.HK,CHINA PIPE GROUP LTD,Distribution Services
1259,1259.HK,PROSPEROUS FUTURE HLDGS LTD,Consumer Non-Durables
8148,8148.HK,WUXI LIFE INTL HLDGS GP LTD,Technology Services
1542,1542.HK,TAIZHOU WATER GROUP CO LTD,Utilities
8403,8403.HK,DOWWAY HLDGS LTD,Commercial Services
0022,0022.HK,MEXAN LIMITED,Consumer Services
1162,1162.HK,LUMINA GP LTD,Commercial Services
0080,0080.HK,CHINA NEW ECONOMY FUND LIMITED,Miscellaneous
0484,0484.HK,FORGAME HOLDINGS LIMITED,Technology Services
3878,3878.HK,VICON HOLDINGS LTD,Consumer Durables
8080,8080.HK,NORTH ASIA STRATEGIC HLDGS,Producer Manufacturing
0703,0703.HK,FUTURE BRIGHT HOLDINGS LTD.,Consumer Services
0840,0840.HK,XINJIANG TIANYE WATER SAVING IRRIGA,Producer Manufacturing
1228,1228.HK,CANBRIDGE PHARMACEUTICALS INC,Health Technology
1793,1793.HK,WECON HLDGS LTD,Industrial Services
1355,1355.HK,LEGEND STRATEGY INTL HLDGS GR CO LD,Consumer Services
1446,1446.HK,HUNG FOOK TONG GROUP HOLDINGS LTD,Consumer Non-Durables
0072,0072.HK,META MEDIA HOLDINGS LTD,Consumer Services
0689,0689.HK,EPI (HOLDINGS) LTD,Non-Energy Minerals
0513,0513.HK,CONTINENTAL HLDGS,Consumer Durables
2022,2022.HK,DIGITAL HOLLYWOOD INTERACTIVE LTD,Technology Services
0094,0094.HK,GREENHEART GROUP LTD,Non-Energy Minerals
1749,1749.HK,SHANSHAN BRAND MANAGEMENT CO LTD,Consumer Non-Durables
1716,1716.HK,MOST KWAI CHUNG LTD,Technology Services
0928,0928.HK,KING INTERNATIONAL INVT LTD,Health Technology
0318,0318.HK,VONGROUP LTD,Finance
1690,1690.HK,LAP KEI ENGINEERING (HOLDINGS) LIMI,Industrial Services
2528,2528.HK,FORWARD FASHION (INTL) HLDGS CO LTD,Retail Trade
1561,1561.HK,PAN ASIA DATA HOLDINGS INC,Process Industries
2211,2211.HK,UNIVERSAL HEALTH INTL GP HLDG LTD,Retail Trade
8348,8348.HK,TIANJIN BINHAI TEDA LOGISTICS (GP),Transportation
1496,1496.HK,AP RENTALS HOLDINGS LTD,Finance
0923,0923.HK,INTEGRATED WASTE SOLUTIONS GROUP,Process Industries
0915,0915.HK,DAOHE GLOBAL GROUP LTD,Commercial Services
0865,0865.HK,JIANDE INTERNATIONAL HOLDINGS LTD,Communications
0575,0575.HK,REGENT PACIFIC GROUP LTD,Health Technology
1891,1891.HK,HENG HUP HLDGS LTD,Distribution Services
1059,1059.HK,KANTONE HLDGS,Electronic Technology
0675,0675.HK,K & P INTERNATIONAL HOLDINGS,Producer Manufacturing
