code,tickers,name,industry
LUMAXIND.NS,LUMAXIND.NS,LUMAX INDUSTRIES LTD,Producer Manufacturing
HMAAGRO.NS,HMAAGRO.NS,HMA AGRO INDUSTRIES LTD,Distribution Services
TECHNVISN.NS,TECHNVISN.NS,TECHNVISION VENTURES LIMITED,Technology Services
SPAL.NS,SPAL.NS,S. P. APPARELS LTD,Consumer Non-Durables
AWHCL.NS,AWHCL.NS,ANTONY WASTE HANDLING CELL LIM,Transportation
MMFL.NS,MMFL.NS,MM FORGINGS LTD,Producer Manufacturing
ECOSMOBLTY.NS,ECOSMOBLTY.NS,ECOS (INDIA) MOBILITY & HOSPIT,Finance
MANGLMCEM.NS,MANGLMCEM.NS,MANGALAM CEMENT LTD,Non-Energy Minerals
GOODYEAR.NS,GOODYEAR.NS,GOODYEAR INDIA LTD.,Consumer Durables
ATFL.NS,ATFL.NS,AGRO TECH FOODS LTD.,Process Industries
VIDHIING.NS,VIDHIING.NS,VIDHI SPECIALTY FOOD INGREDIEN,Consumer Non-Durables
DISHTV.NS,DISHTV.NS,DISH TV INDIA LTD.,Communications
EIHAHOTELS.NS,EIHAHOTELS.NS,EIH ASSOCIATED HOTELS LTD,Consumer Services
UGROCAP.NS,UGROCAP.NS,UGRO CAPITAL LIMITED,Finance
INDIANHUME.NS,INDIANHUME.NS,INDIAN HUME PIPE CO. LTD.,Producer Manufacturing
PANACEABIO.NS,PANACEABIO.NS,PANACEA BIOTEC LTD.,Health Technology
CARYSIL.NS,CARYSIL.NS,CARYSIL LIMITED,Consumer Durables
IOLCP.NS,IOLCP.NS,IOL CHEMICALS & PHARMACEUTICAL,Process Industries
CUPID.NS,CUPID.NS,CUPID LTD.,Consumer Non-Durables
IGARASHI.NS,IGARASHI.NS,IGARASHI MOTORS INDIA LTD,Producer Manufacturing
CENTUM.NS,CENTUM.NS,CENTUM ELECTRONICS LTD,Electronic Technology
DEN.NS,DEN.NS,DEN NETWORKS LTD,Consumer Services
SANGHIIND.NS,SANGHIIND.NS,SANGHI INDUSTRIES LTD,Non-Energy Minerals
UNIVCABLES.NS,UNIVCABLES.NS,UNIVERSAL CABLES LTD,Electronic Technology
ESAFSFB.NS,ESAFSFB.NS,ESAF SMALL FINANCE BANK L,Finance
IPL.NS,IPL.NS,INDIA PESTICIDES LTD,Process Industries
MMWL.NS,MMWL.NS,MEDIA MATRIX WORLDWIDE LTD.,Technology Services
ZSARACOM.NS,ZSARACOM.NS,SARASWATI COMMERCIAL (INDIA) L,Finance
PANAMAPET.NS,PANAMAPET.NS,PANAMA PETROCHEM LTD,Process Industries
HUBTOWN.NS,HUBTOWN.NS,HUBTOWN LTD.,Finance
SYSTMTXC.NS,SYSTMTXC.NS,SYSTEMATIX CORPORATE SERVICES,Finance
TARSONS.NS,TARSONS.NS,TARSONS PRODUCTS LTD,Process Industries
VSSL.NS,VSSL.NS,VARDHMAN SPC STEEL LTD,Non-Energy Minerals
GREENPOWER.NS,GREENPOWER.NS,ORIENT GREEN POWER COMPANY LTD,Utilities
FMGOETZE.NS,FMGOETZE.NS,FEDERAL-MOGUL GOETZE (IND,Producer Manufacturing
NIITLTD.NS,NIITLTD.NS,NIIT LTD,Commercial Services
ALPEXSOLAR.NS,ALPEXSOLAR.NS,ALPEX SOLAR LTD,Electronic Technology
BARBEQUE.NS,BARBEQUE.NS,BARBEQUE NATION HOSP. LTD,Consumer Services
PIXTRANS.NS,PIXTRANS.NS,PIX TRANSMISSIONS LTD,Producer Manufacturing
TIL.NS,TIL.NS,TIL LTD.,Producer Manufacturing
PARACABLES.NS,PARACABLES.NS,PARAMOUNT COMM LTD,Producer Manufacturing
RAMCOIND.NS,RAMCOIND.NS,RAMCO INDUSTRIES LTD.,Non-Energy Minerals
FUSION.NS,FUSION.NS,FUSION FINANCE LIMITED,Finance
WINDLAS.NS,WINDLAS.NS,WINDLAS BIOTECH LTD,Health Technology
AMRUTANJAN.NS,AMRUTANJAN.NS,AMRUTANJAN HEALTH CARE LTD.,Health Technology
SANSTAR.NS,SANSTAR.NS,SANSTAR LIMITED,Consumer Non-Durables
TCC.NS,TCC.NS,TCC CONCEPT LIMITED,Distribution Services
PNBGILTS.NS,PNBGILTS.NS,PNB GILTS LTD,Finance
TTKHLTCARE.NS,TTKHLTCARE.NS,TTK HEALTHCARE LTD.,Health Technology
MICEL.NS,MICEL.NS,MIC ELECTRONICS LTD.,Health Technology
DECNGOLD.NS,DECNGOLD.NS,DECCAN GOLD MINES LTD.,Non-Energy Minerals
APOLLOPIPE.NS,APOLLOPIPE.NS,APOLLO PIPES LIMITED,Finance
AXISCADES.NS,AXISCADES.NS,AXISCADES TECHNOLOGIES LIMITED,Commercial Services
HUHTAMAKI.NS,HUHTAMAKI.NS,HUHTAMAKI INDIA LIMITED,Process Industries
OMAXE.NS,OMAXE.NS,OMAXE LTD,Finance
GANDHAR.NS,GANDHAR.NS,GANDHAR OIL REFINERY (INDIA) L,Process Industries
JINDRILL.NS,JINDRILL.NS,JINDAL DRILLING IND. LTD,Industrial Services
YASHO.NS,YASHO.NS,YASHO INDUSTRIES LIMITED,Consumer Non-Durables
ASTEC.NS,ASTEC.NS,ASTEC LIFESCIENCES LTD,Process Industries
RUPA.NS,RUPA.NS,RUPA & COMPANY LTD.,Consumer Non-Durables
IKIO.NS,IKIO.NS,IKIO LIGHTING LTD,Producer Manufacturing
MUKANDLTD.NS,MUKANDLTD.NS,MUKAND LTD.,Non-Energy Minerals
ALICON.NS,ALICON.NS,ALICON CASTALLOY LTD,Producer Manufacturing
WEL.NS,WEL.NS,WONDER ELECTRICALS LTD,Electronic Technology
NELCO.NS,NELCO.NS,NELCO LTD,Electronic Technology
RAMASTEEL.NS,RAMASTEEL.NS,RAMA STEEL TUBES LTD,Non-Energy Minerals
HIRECT.NS,HIRECT.NS,HIND RECTIFIERS LTD.,Producer Manufacturing
SAHASRA.NS,SAHASRA.NS,SAHASRA ELECTRONIC SOLU L,Electronic Technology
IFGLEXPOR.NS,IFGLEXPOR.NS,IFGL REFRACTORIES LIMITED,Producer Manufacturing
KIRIINDUS.NS,KIRIINDUS.NS,KIRI INDUSTRIES LTD.,Process Industries
HERANBA.NS,HERANBA.NS,HERANBA INDUSTRIES LTD,Process Industries
OAL.NS,OAL.NS,ORIENTAL AROMATICS LIMITED,Process Industries
EKC.NS,EKC.NS,EVEREST KANTO CYLINDERLTD,Producer Manufacturing
RELTD.NS,RELTD.NS,RAVINDRA ENERGY LIMITED,Utilities
TAJGVK.NS,TAJGVK.NS,TAJGVK HOTELS & RESORTS LTD.,Consumer Services
SDBL.NS,SDBL.NS,SOM DISTILLERIES & BREWERIES L,Consumer Non-Durables
HESTERBIO.NS,HESTERBIO.NS,HESTER BIOSCIENCES LTD.,Health Technology
UNIECOM.NS,UNIECOM.NS,UNICOMMERCE ESOLUTIONS L,Technology Services
MANINDS.NS,MANINDS.NS,MAN INDUSTRIES (I) LTD.,Producer Manufacturing
VERANDA.NS,VERANDA.NS,VERANDA LEARNING SOL LTD,Commercial Services
UNIPARTS.NS,UNIPARTS.NS,UNIPARTS INDIA LIMITED,Producer Manufacturing
HIL.NS,HIL.NS,HIL LTD.,Non-Energy Minerals
EXCELINDUS.NS,EXCELINDUS.NS,EXCEL INDUSTRIES LTD,Process Industries
GOCLCORP.NS,GOCLCORP.NS,GOCL CORPORATION LIMITED,Process Industries
APCOTEXIND.NS,APCOTEXIND.NS,APCOTEX INDUSTRIES LTD.,Process Industries
AHL.NS,AHL.NS,ABANS HOLDINGS LTD,Finance
TANFACIND.NS,TANFACIND.NS,TANFAC INDUSTRIES LTD.,Process Industries
KMEW.NS,KMEW.NS,KNOWLEDGE MARINE & ENGINEERING,Producer Manufacturing
DLINKINDIA.NS,DLINKINDIA.NS,D-LINK (INDIA) LTD,Electronic Technology
SIRCA.NS,SIRCA.NS,SIRCA PAINT INDIA LTD,Process Industries
DIVGIITTS.NS,DIVGIITTS.NS,DIVGI TORQTRANSFER SYSTEMS LIM,Producer Manufacturing
MASTERTR.NS,MASTERTR.NS,MASTER TRUST LTD.,Finance
TATVA.NS,TATVA.NS,TATVA CHIN PHARM CHEM LTD,Process Industries
COSMOFIRST.NS,COSMOFIRST.NS,COSMO FIRST LIMITED,Process Industries
MERCURYEV.NS,MERCURYEV.NS,MERCURY EV-TECH LIMITED,Distribution Services
NAVKARCORP.NS,NAVKARCORP.NS,NAVKAR CORPORATION LTD.,Transportation
SBGLP.NS,SBGLP.NS,SURATWWALA BUSINESS GROUP LIMI,Finance
ANDHRAPAP.NS,ANDHRAPAP.NS,ANDHRA PAPER LIMITED,Process Industries
HIMATSEIDE.NS,HIMATSEIDE.NS,HIMATSINGKA SEIDE LTD.,Process Industries
MBAPL.NS,MBAPL.NS,MADHYA BHARAT AGRO P. LTD,Process Industries
DYCL.NS,DYCL.NS,DYNAMIC CABLES LTD,Producer Manufacturing
ANDREWYU.NS,ANDREWYU.NS,ANDREW YULE & COMPANY LTD.,Producer Manufacturing
KLBRENG_B.NS,KLBRENG_B.NS,KILBURN ENGINEERING LTD.,Producer Manufacturing
SANGAMIND.NS,SANGAMIND.NS,SANGAM (INDIA) LTD,Process Industries
SYNCOMF.NS,SYNCOMF.NS,SYNCOM FORMULATIONS (INDIA) LT,Health Technology
CEINSYSTECH.NS,CEINSYSTECH.NS,CEINSYS TECH LIMITED,Industrial Services
BLSE.NS,BLSE.NS,BLS E-SERVICES LIMITED,Technology Services
ELPROINTL.NS,ELPROINTL.NS,ELPRO INTERNATIONAL LTD.,Electronic Technology
JAGRAN.NS,JAGRAN.NS,JAGRAN PRAKASHAN LTD,Consumer Services
CANTABIL.NS,CANTABIL.NS,CANTABIL RETAIL INDIA LTD.,Consumer Non-Durables
ADVAIT.NS,ADVAIT.NS,ADVAIT INFRATECH LIMITED,Producer Manufacturing
SESHAPAPER.NS,SESHAPAPER.NS,SESHASAYEE PAPER & BOARDS LTD.,Process Industries
EXPLEOSOL.NS,EXPLEOSOL.NS,EXPLEO SOLUTIONS LIMITED,Technology Services
TALBROAUTO.NS,TALBROAUTO.NS,TALBROS AUTOMOTIVE COMPONENTS,Producer Manufacturing
NDRAUTO.NS,NDRAUTO.NS,NDR AUTO COMPONENTS LTD,Producer Manufacturing
GMBREW.NS,GMBREW.NS,G M BREWERIES LTD,Consumer Non-Durables
SALZERELEC.NS,SALZERELEC.NS,SALZER ELECTRONICS LTD,Producer Manufacturing
BETA.NS,BETA.NS,BETA DRUGS LTD,Health Technology
MATRIMONY.NS,MATRIMONY.NS,MATRIMONY.COM LTD,Technology Services
LOTUSCHO.NS,LOTUSCHO.NS,LOTUS CHOCOLATE CO.LTD.,Consumer Non-Durables
CAMLINFINE.NS,CAMLINFINE.NS,CAMLIN FINE SCIENCES LTD,Process Industries
STERTOOLS.NS,STERTOOLS.NS,STERLING TOOLS LTD,Producer Manufacturing
MSPL.NS,MSPL.NS,MSP STEEL & POWER LTD.,Non-Energy Minerals
SWELECTES.NS,SWELECTES.NS,SWELECT ENERGY SYSTEMS LIMITED,Producer Manufacturing
SHRIRAMPPS.NS,SHRIRAMPPS.NS,SHRIRAM PROPERTIES LIMITED,Finance
CROPSTER.NS,CROPSTER.NS,CROPSTER AGRO LIMITED,Distribution Services
DEEDEV.NS,DEEDEV.NS,DEE DEVELOPMENT ENG LTD,Producer Manufacturing
BLKASHYAP.NS,BLKASHYAP.NS,B.L.KASHYAP AND SONS LTD.,Industrial Services
BAJAJST.NS,BAJAJST.NS,BAJAJ STEEL INDUSTRIES LTD.,Process Industries
GRPLTD.NS,GRPLTD.NS,GRP LTD,Producer Manufacturing
TIMEX.NS,TIMEX.NS,TIMEX GROUP INDIA LTD.,Consumer Durables
MUFIN.NS,MUFIN.NS,MUFIN GREEN FINANCE LIMITED,Finance
BLIL.NS,BLIL.NS,BALMER LAWRIE INVESTMENTS LTD.,Commercial Services
JYOTIRES.NS,JYOTIRES.NS,JYOTI RESINS & ADHESIVES LTD.,Process Industries
BIGBLOC.NS,BIGBLOC.NS,BIGBLOC CONSTRUCTION LTD,Non-Energy Minerals
EVERESTIND.NS,EVERESTIND.NS,EVEREST INDUSTRIES LTD,Distribution Services
ADORWELD.NS,ADORWELD.NS,ADOR WELDING LTD.,Producer Manufacturing
SATIN.NS,SATIN.NS,SATIN CREDITCARE NETWORK LIMIT,Finance
WALCHANNAG.NS,WALCHANNAG.NS,WALCHANDNAGAR INDUSTRIES LTD.,Producer Manufacturing
GODAVARIB.NS,GODAVARIB.NS,GODAVARI BIOREFINERIES L,Process Industries
ECORECO.NS,ECORECO.NS,ECO RECYCLING LTD.,Industrial Services
CLSEL.NS,CLSEL.NS,CHAMAN LAL SETIA EXPORTS LTD.,Process Industries
SUYOG.NS,SUYOG.NS,SUYOG TELEMATICS LTD,Industrial Services
IGPL.NS,IGPL.NS,I G PETROCHEMICALS LTD,Process Industries
DPSCLTD.NS,DPSCLTD.NS,DPSC LTD,Utilities
HARIOMPIPE.NS,HARIOMPIPE.NS,HARIOM PIPE INDUSTRIES L,Non-Energy Minerals
GNA.NS,GNA.NS,GNA AXLES LTD,Producer Manufacturing
RGL.NS,RGL.NS,RENAISSANCE GLOBAL LIMITED,Consumer Durables
TBZ.NS,TBZ.NS,TRIBHOVANDAS BHIMJI ZAVERI LTD,Consumer Durables
MANGCHEFER.NS,MANGCHEFER.NS,MANG.CHEM.FERT.LTD,Process Industries
GPTINFRA.NS,GPTINFRA.NS,GPT INFRAPROJECTS LTD,Industrial Services
YATRA.NS,YATRA.NS,YATRA ONLINE LTD,Consumer Services
ASMTEC.NS,ASMTEC.NS,ASM TECHNOLOGIES LTD.,Technology Services
WHEELS.NS,WHEELS.NS,WHEELS INDIA LTD.,Producer Manufacturing
JPASSOCIAT.NS,JPASSOCIAT.NS,JAIPRAKASH ASSOCIATES LTD.,Producer Manufacturing
BCG.NS,BCG.NS,BRIGHTCOM GROUP LTD,Technology Services
ROTO.NS,ROTO.NS,ROTO PUMPS LTD,Producer Manufacturing
UDAICEMENT.NS,UDAICEMENT.NS,UDAIPUR CEMENT WORKS LTD.,Non-Energy Minerals
KOKUYOCMLN.NS,KOKUYOCMLN.NS,KOKUYO CAMLIN LTD.,Consumer Durables
BOROSCI.NS,BOROSCI.NS,BOROSIL SCIENTIFIC LIMITED,Process Industries
BSHSL.NS,BSHSL.NS,BOMBAY SUPER HYBRID SEEDS,Process Industries
ASALCBR.NS,ASALCBR.NS,ASSO ALCOHOLS & BREW LTD,Consumer Non-Durables
RIIL.NS,RIIL.NS,RELIANCE INDUSTRIAL INFRA,Industrial Services
ZOTA.NS,ZOTA.NS,ZOTA HEALTH CARE LTD,Health Technology
GTPL.NS,GTPL.NS,GTPL HATHWAY LTD,Communications
PRAVEG.NS,PRAVEG.NS,PRAVEG LIMITED,Health Technology
ATULAUTO.NS,ATULAUTO.NS,ATUL AUTO LTD,Consumer Durables
SOLEX.NS,SOLEX.NS,SOLEX ENERGY LTD,Producer Manufacturing
BCLIND.NS,BCLIND.NS,BCL INDUSTRIES LIMITED,Consumer Non-Durables
IRMENERGY.NS,IRMENERGY.NS,IRM ENERGY LTD,Energy Minerals
WEALTH.NS,WEALTH.NS,WEALTH FRST PORT. MG. LTD,Finance
DSSL.NS,DSSL.NS,DYNACONS SYSTEMS & SOLUTIONS L,Technology Services
MONTECARLO.NS,MONTECARLO.NS,MONTE CARLO FASHIONS LIMITED,Consumer Non-Durables
SIGACHI.NS,SIGACHI.NS,SIGACHI INDUSTRIES LIMITED,Health Technology
PAUSHAKLTD.NS,PAUSHAKLTD.NS,PAUSHAK LTD.,Process Industries
SADHNANIQ.NS,SADHNANIQ.NS,SADHANA NITROCHEM LTD.,Process Industries
CIFL.NS,CIFL.NS,CAPITAL INDIA FINANCE LIMITED,Finance
STEELCAS.NS,STEELCAS.NS,STEELCAST LTD.,Non-Energy Minerals
AGIIL.NS,AGIIL.NS,AGI INFRA LIMITED,Finance
AGARIND.NS,AGARIND.NS,AGARWAL INDS CORP LTD.,Process Industries
SIMPLEXINF.NS,SIMPLEXINF.NS,SIMPLEX INFRASTRUCTURES LTD.,Industrial Services
SPIC.NS,SPIC.NS,SPIC LTD,Process Industries
SURYODAY.NS,SURYODAY.NS,SURYODAY SMALL FIN BK LTD,Finance
DCMSRIND.NS,DCMSRIND.NS,DCM SHRIRAM INDUSTRIES LTD.,Process Industries
FEDDERSHOL.NS,FEDDERSHOL.NS,FEDDERS HOLDING LIMITED,Finance
PANORAMA.NS,PANORAMA.NS,PANORAMA STUDIOS INTERNATIONAL,Retail Trade
RAMCOSYS.NS,RAMCOSYS.NS,RAMCO SYSTEMS LTD.,Technology Services
OMINFRAL.NS,OMINFRAL.NS,OM INFRA LIMITED,Industrial Services
INDNIPPON.NS,INDNIPPON.NS,INDIA NIPPON ELECTRICALS LTD.,Producer Manufacturing
VLEGOV.NS,VLEGOV.NS,VL E GOV AND IT SOL LTD,Technology Services
JAGSNPHARM.NS,JAGSNPHARM.NS,JAGSONPAL PHARMACEUTICALS,Health Technology
AMNPLST.NS,AMNPLST.NS,AMINES & PLASTICIZERS LTD,Process Industries
ORIRAIL.NS,ORIRAIL.NS,ORIENTAL RAIL INFRASTRUCTURE L,Producer Manufacturing
MISHTANN.NS,MISHTANN.NS,MISHTANN FOODS LIMITED,Process Industries
VINCOFE.NS,VINCOFE.NS,VINTAGE COFFEE N BVRGS L,Distribution Services
ZFSTEERING.NS,ZFSTEERING.NS,Z.F.STEERING GEAR (INDIA) LTD.,Producer Manufacturing
5PAISA.NS,5PAISA.NS,5PAISA CAPITAL LIMITED,Finance
JAYKAY.NS,JAYKAY.NS,JAYKAY ENTERPRISES LIMITED,Commercial Services
MADRASFERT.NS,MADRASFERT.NS,MADRAS FERTILIZER LIMITED,Process Industries
BHARATWIRE.NS,BHARATWIRE.NS,BHARAT WIRE ROPES LTD.,Producer Manufacturing
RML.NS,RML.NS,RANE (MADRAS) LTD.,Producer Manufacturing
DVL.NS,DVL.NS,DHUNSERI VENTURES LIMITED,Consumer Non-Durables
HEXATRADEX.NS,HEXATRADEX.NS,HEXA TRADEX LTD,Distribution Services
ALLDIGI.NS,ALLDIGI.NS,ALLDIGI TECH LTD,Commercial Services
TOTEM.NS,TOTEM.NS,FORBES PRECISION TOOLS AND MAC,Producer Manufacturing
YUKEN.NS,YUKEN.NS,YUKEN INDIA LTD,Producer Manufacturing
TEXINFRA.NS,TEXINFRA.NS,TEXMACO INFRA & HOLDG LTD,Utilities
RHETAN.NS,RHETAN.NS,RHETAN TMT LIMITED,Non-Energy Minerals
ARMANFIN.NS,ARMANFIN.NS,ARMAN FIN SERV LTD,Finance
ULTRAMAR.NS,ULTRAMAR.NS,ULTRAMARINE & PIGMENTS LTD.,Process Industries
KABRAEXTRU.NS,KABRAEXTRU.NS,KABRA EXTRUSIONTECHNIK LTD.,Producer Manufacturing
HITECHGEAR.NS,HITECHGEAR.NS,THE HI-TECH GEARS LTD,Producer Manufacturing
ADSL.NS,ADSL.NS,ALLIED DIGITAL SERV. LTD,Technology Services
ORIENTTECH.NS,ORIENTTECH.NS,ORIENT TECHNOLOGIES LIMITED,Technology Services
IMPAL.NS,IMPAL.NS,INDIA MOTOR PARTS & ACCESSORIE,Distribution Services
REMUS.NS,REMUS.NS,REMUS PHARMACEUTICALS L,Health Technology
BUTTERFLY.NS,BUTTERFLY.NS,BTRFLY GANDHI APPL LTD,Consumer Durables
EIMCOELECO.NS,EIMCOELECO.NS,EIMCO ELECON (INDIA) LTD,Producer Manufacturing
KOPRAN.NS,KOPRAN.NS,KOPRAN LTD,Health Technology
PENINLAND.NS,PENINLAND.NS,PENINSULA LAND LTD.,Finance
YSL.NS,YSL.NS,THE YAMUNA SYNDICATE LTD,Distribution Services
TFCILTD.NS,TFCILTD.NS,TOURISM FINANCE CORP. OF,Finance
VERTOZ.NS,VERTOZ.NS,VERTOZ LTD,Commercial Services
KAMDHENU.NS,KAMDHENU.NS,KAMDHENU LTD,Non-Energy Minerals
SMCGLOBAL.NS,SMCGLOBAL.NS,SMC GLOBAL SECURITIES LTD,Finance
PQIF.NS,PQIF.NS,POLO QUEEN INDUSTRIAL AND FINT,Retail Trade
ASIANENE.NS,ASIANENE.NS,ASIAN ENERGY SERVICES LTD,Energy Minerals
LIKHITHA.NS,LIKHITHA.NS,LIKHITHA INFRASTRUC LTD,Industrial Services
ACLGATI.NS,ACLGATI.NS,ALLCARGO GATI LTD,Transportation
AMIC.NS,AMIC.NS,AMIC FORGING LIMITED,Producer Manufacturing
CHEMFAB.NS,CHEMFAB.NS,CHEMFAB ALKALIS LTD,Process Industries
CREST.NS,CREST.NS,CREST,Finance
ANDHRSUGAR.NS,ANDHRSUGAR.NS,ANDHRA SUGARS LTD,Process Industries
GPTHEALTH.NS,GPTHEALTH.NS,GPT HEALTHCARE LIMITED,Health Services
KELLTONTEC.NS,KELLTONTEC.NS,KELLTON TECH SOLUTIONS LTD.,Technology Services
RADHIKAJWE.NS,RADHIKAJWE.NS,RADHIKA JEWELTECH LIMITED,Consumer Durables
ARIHANTSUP.NS,ARIHANTSUP.NS,ARIHANT SUPERSTRUCT LTD,Finance
ACGL.NS,ACGL.NS,AUTOMOBILE CORPORATION OF GOA,Producer Manufacturing
SATINDLTD.NS,SATINDLTD.NS,SAT INDUSTRIES LTD.,Producer Manufacturing
SELAN.NS,SELAN.NS,SELAN EXPLORATION TECHNOLOGY L,Energy Minerals
EMKAYTOOLS.NS,EMKAYTOOLS.NS,EMKAY TAP & CUT. TOOL LTD,Producer Manufacturing
GALAPREC.NS,GALAPREC.NS,GALA PRECISION ENG LTD,Producer Manufacturing
ESTER.NS,ESTER.NS,ESTER INDUSTRIES LTD,Process Industries
VLSFINANCE.NS,VLSFINANCE.NS,VLS FINANCE LTD,Finance
JGCHEM.NS,JGCHEM.NS,J.G.CHEMICALS LTD,Process Industries
CENTRUM.NS,CENTRUM.NS,CENTRUM CAPITAL LTD,Finance
TECHLABS.NS,TECHLABS.NS,TRIDENT TECHLABS LTD,Distribution Services
VEEFIN.NS,VEEFIN.NS,VEEFIN SOLUTIONS LIMITED,Technology Services
FRATELLI.NS,FRATELLI.NS,FRATELLI VINEYARDS LIMITED,Distribution Services
SPCENET.NS,SPCENET.NS,SPACENET ENTERS IND LTD,Commercial Services
ICEMAKE.NS,ICEMAKE.NS,ICE MAKE REFRIGERAT LTD,Producer Manufacturing
BMW.NS,BMW.NS,BMW INDUSTRIES LIMITED,Non-Energy Minerals
ONEPOINT.NS,ONEPOINT.NS,ONE POINT ONE SOL LTD,Commercial Services
ARROWGREEN.NS,ARROWGREEN.NS,ARROW GREENTECH LTD,Process Industries
KRISHANA.NS,KRISHANA.NS,KRISHANA PHOSCHEM LTD,Process Industries
RISHABH.NS,RISHABH.NS,RISHABH INSTRUMENTS LTD,Producer Manufacturing
DHUNINV.NS,DHUNINV.NS,DHUNSERI INVESTMENTS LTD.,Process Industries
SPMLINFRA.NS,SPMLINFRA.NS,SPML INFRA LTD,Industrial Services
SUBEXLTD.NS,SUBEXLTD.NS,SUBEX LTD,Technology Services
LINCOLN.NS,LINCOLN.NS,LINCOLN PHARMACEUTICALS LTD.,Health Technology
BESTAGRO.NS,BESTAGRO.NS,BEST AGROLIFE LTD,Process Industries
WINDMACHIN.NS,WINDMACHIN.NS,WINDSOR MACHINES LTD.,Producer Manufacturing
KHAZANCHI.NS,KHAZANCHI.NS,KHAZANCHI JEWELLERS LIMITED,Distribution Services
CAPITALSFB.NS,CAPITALSFB.NS,CAPITAL SMALL FIN BANK L,Finance
PUNJABCHEM.NS,PUNJABCHEM.NS,PUNJAB CHEM & CROP PROT L,Process Industries
SHREDIGCEM.NS,SHREDIGCEM.NS,SHREE DIGVIJAY CEM CO LTD,Non-Energy Minerals
RAJRILTD.NS,RAJRILTD.NS,RAJ RAYON INDUSTRIES LIMITED,Process Industries
MUNJALAU.NS,MUNJALAU.NS,MUNJAL AUTO IND. LTD.,Producer Manufacturing
CFF.NS,CFF.NS,CFF FLUID CONTROL LIMITED,Industrial Services
KMCSHIL.NS,KMCSHIL.NS,KMC SPECIALITY HOSPITALS (INDI,Health Services
SAURASHCEM.NS,SAURASHCEM.NS,SAURASHTRA CEMENT LTD,Non-Energy Minerals
CENTENKA.NS,CENTENKA.NS,CENTURY ENKA LTD,Process Industries
SPORTKING.NS,SPORTKING.NS,SPORTKING INDIA LTD.,Process Industries
HARDWYN.NS,HARDWYN.NS,HARDWYN INDIA LIMITED,Distribution Services
VHL.NS,VHL.NS,VARDHMAN HOLDINGS LTD,Finance
SRHHYPOLTD.NS,SRHHYPOLTD.NS,SREE RAYALASEEMA HI-STRENGTH H,Process Industries
SHANKARA.NS,SHANKARA.NS,SHANKARA BLDG PRODUCT LTD,Retail Trade
AFCOM.NS,AFCOM.NS,AFCOM HOLDINGS LIMITED,Transportation
ZEEMEDIA.NS,ZEEMEDIA.NS,ZEE MEDIA CORPORATION LTD,Consumer Services
FAIRCHEMOR.NS,FAIRCHEMOR.NS,FAIRCHEM ORGANICS LTD,Process Industries
WCIL.NS,WCIL.NS,WESTERN CARRIERS (IND) L,Transportation
BLISSGVS.NS,BLISSGVS.NS,BLISS GVS PHARMA LTD.,Health Technology
ASTAR.NS,ASTAR.NS,ASIAN STAR CO.LTD.,Commercial Services
RICOAUTO.NS,RICOAUTO.NS,RICO AUTO INDUSTRIES LTD,Producer Manufacturing
GRMOVER.NS,GRMOVER.NS,GRM OVERSEAS LTD,Process Industries
AYMSYNTEX.NS,AYMSYNTEX.NS,AYM SYNTEX LTD,Process Industries
PDMJEPAPER.NS,PDMJEPAPER.NS,PUDUMJEE PAPER PRO. LTD,Process Industries
PPL.NS,PPL.NS,PRAKASH PIPES LTD,Producer Manufacturing
MUKKA.NS,MUKKA.NS,MUKKA PROTEINS LTD,Consumer Non-Durables
GULPOLY.NS,GULPOLY.NS,GULSHAN POLYOLS LTD,Consumer Non-Durables
DHAMPURSUG.NS,DHAMPURSUG.NS,DHAMPUR SUGAR MILLS LTD.,Process Industries
CREATIVE.NS,CREATIVE.NS,CREATIVE NEWTECH LTD,Distribution Services
KECL.NS,KECL.NS,KIRLOSKAR ELECTRIC CO LTD,Producer Manufacturing
WARDINMOBI.NS,WARDINMOBI.NS,WARDWIZARD INNOVATIONS AND MOB,Finance
VIMTALABS.NS,VIMTALABS.NS,VIMTA LABS LTD.,Commercial Services
KERNEX.NS,KERNEX.NS,KERNEX MICROSYSTEMS (INDIA) LT,Electronic Technology
FINKURVE.NS,FINKURVE.NS,FINKURVE FINANCIAL SERVICES LT,Finance
STEELXIND.NS,STEELXIND.NS,STEEL EXCHANGE INDIA LTD.,Non-Energy Minerals
SANDESH.NS,SANDESH.NS,SANDESH LTD,Consumer Services
AVTNPL.NS,AVTNPL.NS,AVT NATURAL PRODUCTS LTD.,Consumer Non-Durables
OSWALGREEN.NS,OSWALGREEN.NS,OSWAL GREENTECH LIMITED,Finance
HEUBACHIND.NS,HEUBACHIND.NS,HEUBACH COLORANTS IND LTD,Process Industries
KOTHARIPET.NS,KOTHARIPET.NS,KOTHARI PETROCHEM LTD,Process Industries
AVADHSUGAR.NS,AVADHSUGAR.NS,AVADH SUGAR & ENERGY LIMITED,Process Industries
TGVSL.NS,TGVSL.NS,TGV SRAAC LIMITED,Process Industries
DIFFNKG.NS,DIFFNKG.NS,DIFFUSION ENGINEERS LIMITED,Producer Manufacturing
MACPOWER.NS,MACPOWER.NS,MACPOWER CNC MACHINES LTD,Producer Manufacturing
ENKEIWHEL.NS,ENKEIWHEL.NS,ENKEI WHEELS (INDIA) LTD.,Producer Manufacturing
INDPRUD.NS,INDPRUD.NS,INDUSTRIAL & PRUDENTIAL INVEST,Finance
